0,1,acquaintance,2
1933,2587,friend,48
1934,1936,family,70
1934,2091,friend,67
1934,2145,family,2
1934,2313,family,25
1934,2341,family,31
1934,2361,colleague,35
1934,2373,friend,24
1934,2388,friend,67
1934,2440,friend,63
1934,2523,colleague,98
1934,2540,colleague,70
1935,1951,family,83
1935,1954,family,47
1935,1957,acquaintance,69
1935,1958,friend,66
1935,1972,family,74
1935,1973,acquaintance,18
1935,1980,acquaintance,9
1935,1991,friend,75
1935,1995,colleague,50
1935,1999,colleague,44
1935,2000,family,12
1935,2001,family,1
1935,2004,colleague,22
1935,2006,friend,73
1935,2011,acquaintance,80
1935,2022,friend,52
1935,2025,colleague,20
1935,2061,friend,44
1935,2097,friend,3
1935,2159,family,77
1935,2171,family,7
1935,2192,acquaintance,15
1935,2202,acquaintance,91
1935,2225,friend,30
1935,2284,friend,28
1935,2297,family,32
1935,2346,acquaintance,58
1935,2364,friend,26
1935,2365,family,74
1935,2389,acquaintance,13
1935,2494,acquaintance,90
1935,2538,colleague,22
1935,2583,acquaintance,97
1935,2585,family,44
1935,2620,friend,14
1935,2627,family,49
1935,2633,acquaintance,37
1935,2636,family,63
1935,2640,acquaintance,57
1935,2647,acquaintance,29
1935,2657,family,85
1935,2658,acquaintance,12
1935,2659,family,49
1935,2660,family,7
1936,1975,family,31
1936,1978,colleague,65
1936,1990,acquaintance,45
1936,2023,colleague,68
1936,2035,friend,44
1936,2047,family,82
1936,2049,colleague,23
1936,2173,colleague,71
1936,2193,friend,55
1936,2248,acquaintance,40
1936,2286,family,92
1936,2314,friend,20
1936,2335,family,30
1936,2388,friend,63
1936,2403,colleague,22
1936,2497,family,6
1936,2503,friend,77
1936,2534,colleague,99
1936,2562,family,77
1936,2644,colleague,73
1937,2015,family,67
1937,2357,colleague,45
1937,2412,colleague,27
1938,1941,colleague,61
1938,1943,acquaintance,9
1938,1946,acquaintance,33
1938,1953,acquaintance,93
1938,1962,acquaintance,92
1938,1966,colleague,22
1938,1971,colleague,47
1938,1979,friend,98
1938,1983,acquaintance,24
1938,1984,colleague,25
1938,1985,acquaintance,11
1938,1989,family,54
1938,1993,colleague,58
1938,1997,family,17
1938,2005,colleague,54
1938,2020,colleague,1
1938,2030,colleague,24
1938,2033,friend,55
1938,2037,friend,12
1938,2040,family,60
1938,2043,friend,96
1938,2045,colleague,34
1938,2046,friend,8
1938,2056,friend,93
1938,2059,family,74
1938,2060,colleague,60
1938,2063,colleague,99
1938,2064,friend,10
1938,2069,friend,46
1938,2073,family,73
1938,2074,friend,85
1938,2077,friend,7
1938,2078,acquaintance,40
1938,2083,acquaintance,53
1938,2084,family,89
1938,2088,acquaintance,25
1938,2090,friend,79
1938,2093,friend,44
1938,2095,acquaintance,16
1938,2098,colleague,92
1938,2103,colleague,8
1938,2104,acquaintance,17
1938,2108,friend,73
1938,2109,colleague,45
1938,2112,friend,81
1938,2115,friend,1
1938,2118,colleague,52
1938,2121,colleague,61
1938,2122,colleague,60
1938,2123,friend,85
1938,2124,colleague,89
1938,2131,family,17
1938,2136,friend,26
1938,2139,friend,66
1938,2140,friend,40
1938,2142,acquaintance,10
1938,2150,acquaintance,62
1938,2154,acquaintance,42
1938,2165,acquaintance,92
1938,2172,colleague,23
1938,2179,family,79
1938,2184,family,28
1938,2188,acquaintance,65
1938,2190,family,27
1938,2200,colleague,44
1938,2201,colleague,62
1938,2206,family,83
1938,2210,friend,100
1938,2212,colleague,37
1938,2216,acquaintance,98
1938,2218,acquaintance,16
1938,2220,acquaintance,49
1938,2229,family,3
1938,2233,colleague,43
1938,2237,acquaintance,66
1938,2240,colleague,88
1938,2244,friend,33
1938,2253,acquaintance,66
1938,2257,friend,59
1938,2266,family,21
1938,2271,acquaintance,65
1938,2275,colleague,73
1938,2276,acquaintance,41
1938,2278,friend,12
1938,2290,colleague,7
1938,2299,acquaintance,53
1938,2306,friend,11
1938,2307,family,90
1938,2308,friend,80
1938,2309,colleague,100
1938,2323,family,85
1938,2324,family,58
1938,2326,colleague,87
1938,2329,friend,58
1938,2331,colleague,12
1938,2334,colleague,1
1938,2339,family,81
1938,2340,friend,99
1938,2347,family,83
1938,2348,family,84
1938,2352,family,68
1938,2354,family,70
1938,2356,friend,17
1938,2359,friend,80
1938,2363,friend,80
1938,2369,family,2
1938,2370,friend,65
1938,2374,acquaintance,44
1938,2376,friend,18
1938,2381,acquaintance,50
1938,2386,family,43
1938,2392,colleague,59
1938,2395,acquaintance,9
1938,2404,family,16
1938,2408,family,74
1938,2409,friend,57
1938,2410,friend,21
1938,2414,family,75
1938,2418,acquaintance,3
1938,2428,family,80
1938,2429,colleague,46
1938,2430,colleague,21
1938,2433,colleague,40
1938,2446,friend,15
1938,2449,acquaintance,35
1938,2460,family,20
1938,2462,friend,86
1938,2464,friend,79
1938,2467,acquaintance,1
1938,2468,colleague,73
1938,2469,family,53
1938,2476,colleague,79
1938,2478,acquaintance,60
1938,2482,acquaintance,19
1938,2484,colleague,99
1938,2489,family,6
1938,2492,acquaintance,84
1938,2495,acquaintance,66
1938,2500,acquaintance,40
1938,2507,friend,9
1938,2520,friend,64
1938,2521,friend,92
1938,2526,friend,81
1938,2532,family,74
1938,2536,family,12
1938,2539,family,38
1938,2542,family,34
1938,2543,colleague,67
1938,2549,colleague,18
1938,2550,colleague,44
1938,2551,colleague,50
1938,2552,colleague,64
1938,2553,acquaintance,24
1938,2554,colleague,22
1938,2556,colleague,91
1938,2559,family,44
1938,2560,colleague,17
1938,2561,acquaintance,42
1938,2563,colleague,80
1938,2564,acquaintance,16
1938,2573,colleague,98
1938,2574,family,23
1938,2575,friend,80
1938,2578,colleague,82
1938,2579,friend,39
1938,2586,family,81
1938,2590,colleague,77
1938,2591,acquaintance,97
1938,2593,colleague,94
1938,2600,friend,32
1938,2601,colleague,45
1938,2602,acquaintance,6
1938,2604,family,28
1938,2607,friend,15
1938,2611,family,20
1938,2615,friend,51
1938,2619,friend,51
1938,2623,friend,94
1938,2624,friend,62
1938,2625,friend,100
1938,2630,acquaintance,13
1938,2638,acquaintance,23
1938,2646,family,48
1938,2654,colleague,74
1938,2655,colleague,76
1939,1945,colleague,50
1939,1947,friend,31
1939,1948,friend,99
1939,1981,acquaintance,83
1939,2003,family,28
1939,2032,colleague,38
1939,2052,family,93
1939,2053,acquaintance,36
1939,2054,acquaintance,10
1939,2062,family,30
1939,2068,colleague,21
1939,2072,family,6
1939,2075,friend,68
1939,2081,colleague,87
1939,2096,colleague,80
1939,2101,colleague,7
1939,2110,acquaintance,4
1939,2111,family,77
1939,2125,colleague,20
1939,2132,family,40
1939,2161,colleague,1
1939,2180,family,8
1939,2183,colleague,16
1939,2199,friend,18
1939,2222,acquaintance,72
1939,2235,acquaintance,54
1939,2241,friend,98
1939,2243,colleague,54
1939,2246,family,66
1939,2247,colleague,96
1939,2264,colleague,62
1939,2273,family,68
1939,2274,acquaintance,50
1939,2280,acquaintance,85
1939,2282,acquaintance,94
1939,2283,colleague,19
1939,2292,colleague,19
1939,2294,friend,50
1939,2304,colleague,61
1939,2319,acquaintance,8
1939,2327,colleague,17
1939,2328,colleague,45
1939,2332,colleague,95
1939,2333,acquaintance,62
1939,2344,friend,32
1939,2368,colleague,70
1939,2377,acquaintance,43
1939,2384,friend,43
1939,2390,colleague,73
1939,2394,colleague,88
1939,2396,acquaintance,23
1939,2399,colleague,94
1939,2415,friend,41
1939,2432,colleague,54
1939,2434,colleague,91
1939,2438,friend,45
1939,2451,colleague,29
1939,2458,acquaintance,42
1939,2471,friend,82
1939,2475,friend,73
1939,2479,acquaintance,28
1939,2501,colleague,42
1939,2509,family,97
1939,2511,colleague,8
1939,2518,colleague,9
1939,2537,acquaintance,91
1939,2543,friend,78
1939,2582,friend,31
1939,2598,acquaintance,37
1939,2603,acquaintance,14
1939,2608,family,16
1939,2617,family,74
1939,2642,friend,45
1939,2643,acquaintance,47
1939,2652,friend,37
1940,1945,colleague,14
1940,1948,colleague,33
1940,1954,family,93
1940,1994,colleague,42
1940,2007,family,38
1940,2010,acquaintance,19
1940,2026,friend,30
1940,2028,friend,55
1940,2032,acquaintance,61
1940,2039,friend,39
1940,2042,acquaintance,86
1940,2052,colleague,95
1940,2054,family,75
1940,2068,family,21
1940,2071,family,98
1940,2081,acquaintance,31
1940,2087,colleague,46
1940,2102,colleague,81
1940,2117,acquaintance,31
1940,2125,acquaintance,67
1940,2127,friend,70
1940,2133,acquaintance,28
1940,2135,family,26
1940,2138,friend,54
1940,2143,acquaintance,82
1940,2148,colleague,59
1940,2149,acquaintance,50
1940,2151,colleague,26
1940,2153,friend,66
1940,2163,family,73
1940,2169,acquaintance,2
1940,2174,friend,27
1940,2176,colleague,18
1940,2180,friend,79
1940,2187,family,24
1940,2191,colleague,78
1940,2194,friend,39
1940,2196,acquaintance,20
1940,2199,acquaintance,87
1940,2203,colleague,32
1940,2224,family,65
1940,2233,friend,99
1940,2241,acquaintance,50
1940,2246,acquaintance,1
1940,2247,family,41
1940,2250,acquaintance,75
1940,2264,family,6
1940,2289,friend,39
1940,2292,friend,26
1940,2294,acquaintance,21
1940,2295,friend,26
1940,2302,acquaintance,62
1940,2315,friend,44
1940,2319,friend,10
1940,2327,acquaintance,42
1940,2328,colleague,53
1940,2330,acquaintance,28
1940,2333,colleague,66
1940,2336,acquaintance,93
1940,2338,acquaintance,28
1940,2343,family,15
1940,2344,acquaintance,58
1940,2347,family,7
1940,2351,colleague,21
1940,2384,colleague,94
1940,2417,colleague,94
1940,2419,family,60
1940,2436,acquaintance,34
1940,2461,acquaintance,95
1940,2463,friend,61
1940,2471,acquaintance,91
1940,2472,acquaintance,9
1940,2475,friend,86
1940,2491,acquaintance,1
1940,2498,family,88
1940,2502,family,12
1940,2509,friend,11
1940,2516,friend,12
1940,2533,colleague,2
1940,2555,friend,40
1940,2582,friend,52
1940,2588,family,32
1940,2589,friend,80
1940,2597,family,96
1940,2598,colleague,54
1940,2616,friend,68
1940,2643,acquaintance,94
1940,2649,friend,26
1941,1945,acquaintance,6
1941,1946,colleague,8
1941,1947,friend,99
1941,1948,colleague,5
1941,1955,friend,42
1941,1959,acquaintance,24
1941,1964,colleague,3
1941,1971,acquaintance,3
1941,1979,family,98
1941,1985,family,26
1941,1993,family,96
1941,1994,colleague,39
1941,2002,friend,65
1941,2005,family,20
1941,2007,friend,50
1941,2021,friend,39
1941,2026,colleague,1
1941,2028,acquaintance,65
1941,2030,family,96
1941,2032,colleague,32
1941,2033,acquaintance,16
1941,2039,colleague,3
1941,2040,family,41
1941,2042,acquaintance,15
1941,2043,family,28
1941,2046,colleague,86
1941,2047,friend,64
1941,2052,acquaintance,100
1941,2053,family,21
1941,2054,acquaintance,86
1941,2057,colleague,80
1941,2058,colleague,86
1941,2059,acquaintance,86
1941,2063,family,19
1941,2064,colleague,25
1941,2065,family,69
1941,2068,acquaintance,19
1941,2071,friend,98
1941,2072,acquaintance,16
1941,2078,colleague,40
1941,2081,family,50
1941,2087,acquaintance,95
1941,2088,friend,89
1941,2090,friend,79
1941,2093,acquaintance,46
1941,2095,family,65
1941,2099,acquaintance,27
1941,2101,acquaintance,18
1941,2102,acquaintance,72
1941,2103,colleague,59
1941,2104,friend,45
1941,2108,acquaintance,29
1941,2111,acquaintance,13
1941,2117,family,13
1941,2121,acquaintance,69
1941,2123,family,16
1941,2125,colleague,17
1941,2127,friend,83
1941,2128,friend,30
1941,2131,colleague,30
1941,2137,friend,53
1941,2138,friend,51
1941,2142,colleague,15
1941,2144,friend,57
1941,2148,colleague,10
1941,2150,acquaintance,85
1941,2153,acquaintance,58
1941,2165,colleague,4
1941,2169,family,89
1941,2180,friend,72
1941,2183,family,11
1941,2184,family,45
1941,2187,colleague,19
1941,2188,family,1
1941,2191,friend,26
1941,2194,acquaintance,4
1941,2196,acquaintance,26
1941,2199,family,47
1941,2206,acquaintance,40
1941,2208,colleague,78
1941,2215,friend,73
1941,2223,colleague,43
1941,2224,acquaintance,63
1941,2229,family,44
1941,2233,friend,25
1941,2239,colleague,57
1941,2240,acquaintance,36
1941,2244,friend,74
1941,2246,colleague,74
1941,2247,colleague,100
1941,2253,family,51
1941,2257,friend,43
1941,2264,acquaintance,90
1941,2266,colleague,15
1941,2271,friend,66
1941,2275,colleague,71
1941,2276,friend,45
1941,2279,friend,100
1941,2280,acquaintance,27
1941,2282,friend,63
1941,2283,family,85
1941,2285,colleague,3
1941,2292,friend,32
1941,2293,colleague,74
1941,2300,friend,76
1941,2302,colleague,52
1941,2306,friend,100
1941,2308,colleague,65
1941,2309,colleague,20
1941,2315,acquaintance,19
1941,2319,acquaintance,84
1941,2323,family,19
1941,2324,friend,55
1941,2327,acquaintance,1
1941,2328,colleague,67
1941,2332,colleague,60
1941,2333,colleague,57
1941,2334,family,24
1941,2336,friend,51
1941,2338,family,35
1941,2340,colleague,68
1941,2347,colleague,31
1941,2348,friend,42
1941,2351,family,93
1941,2354,acquaintance,59
1941,2355,friend,39
1941,2363,family,55
1941,2367,colleague,91
1941,2369,friend,23
1941,2370,family,54
1941,2379,acquaintance,23
1941,2381,friend,37
1941,2384,acquaintance,62
1941,2385,family,67
1941,2395,acquaintance,66
1941,2398,acquaintance,3
1941,2408,family,89
1941,2410,friend,76
1941,2420,family,2
1941,2423,friend,99
1941,2428,friend,21
1941,2429,family,57
1941,2430,acquaintance,46
1941,2436,friend,52
1941,2451,colleague,46
1941,2458,friend,17
1941,2460,family,88
1941,2461,family,41
1941,2462,acquaintance,57
1941,2464,family,61
1941,2465,colleague,95
1941,2468,colleague,45
1941,2472,acquaintance,12
1941,2475,family,9
1941,2478,colleague,44
1941,2482,friend,19
1941,2489,acquaintance,45
1941,2491,family,35
1941,2492,colleague,20
1941,2495,family,70
1941,2507,friend,12
1941,2508,acquaintance,81
1941,2509,family,46
1941,2510,friend,59
1941,2511,colleague,13
1941,2516,family,39
1941,2518,family,11
1941,2521,family,48
1941,2526,colleague,6
1941,2530,colleague,17
1941,2533,colleague,96
1941,2539,acquaintance,45
1941,2542,friend,77
1941,2543,family,43
1941,2547,colleague,55
1941,2550,acquaintance,54
1941,2551,colleague,2
1941,2555,colleague,87
1941,2556,friend,67
1941,2559,friend,11
1941,2560,acquaintance,93
1941,2561,acquaintance,93
1941,2563,friend,2
1941,2564,colleague,53
1941,2567,colleague,91
1941,2571,friend,50
1941,2573,friend,48
1941,2575,colleague,46
1941,2578,acquaintance,76
1941,2586,friend,62
1941,2590,friend,22
1941,2592,friend,84
1941,2593,friend,8
1941,2594,colleague,3
1941,2597,acquaintance,1
1941,2598,colleague,11
1941,2600,friend,94
1941,2601,colleague,48
1941,2602,friend,90
1941,2604,family,32
1941,2607,family,51
1941,2608,family,76
1941,2609,acquaintance,71
1941,2611,acquaintance,71
1941,2615,colleague,51
1941,2616,colleague,76
1941,2617,acquaintance,31
1941,2619,friend,57
1941,2623,friend,44
1941,2625,acquaintance,11
1941,2629,colleague,43
1941,2630,friend,75
1941,2642,colleague,16
1941,2643,acquaintance,87
1941,2649,colleague,69
1942,1966,family,50
1942,1983,friend,68
1942,1984,acquaintance,70
1942,2007,family,6
1942,2019,friend,88
1942,2037,colleague,11
1942,2044,family,73
1942,2058,colleague,29
1942,2067,acquaintance,53
1942,2078,acquaintance,3
1942,2084,friend,86
1942,2088,friend,75
1942,2092,friend,31
1942,2142,family,65
1942,2164,friend,57
1942,2201,family,94
1942,2206,family,72
1942,2218,friend,36
1942,2234,colleague,51
1942,2266,family,50
1942,2303,family,21
1942,2353,colleague,40
1942,2387,friend,14
1942,2393,acquaintance,58
1942,2429,colleague,45
1942,2443,acquaintance,74
1942,2449,family,53
1942,2476,friend,100
1942,2478,acquaintance,92
1942,2499,friend,55
1942,2526,colleague,48
1942,2552,colleague,80
1942,2556,colleague,10
1942,2564,family,59
1942,2584,friend,54
1942,2611,colleague,27
1942,2631,family,96
1943,1946,friend,3
1943,1953,friend,51
1943,1962,acquaintance,1
1943,1963,friend,32
1943,1966,friend,86
1943,1971,colleague,85
1943,1979,friend,80
1943,1983,colleague,98
1943,1984,friend,1
1943,1985,family,46
1943,1986,friend,12
1943,1993,family,16
1943,1997,colleague,78
1943,2005,acquaintance,15
1943,2020,acquaintance,41
1943,2030,family,16
1943,2033,colleague,36
1943,2037,family,97
1943,2040,acquaintance,52
1943,2043,friend,17
1943,2045,family,2
1943,2046,family,1
1943,2055,family,27
1943,2058,friend,50
1943,2059,acquaintance,45
1943,2060,friend,36
1943,2063,acquaintance,47
1943,2064,colleague,31
1943,2069,colleague,88
1943,2073,family,24
1943,2074,family,51
1943,2077,colleague,70
1943,2078,acquaintance,7
1943,2083,colleague,57
1943,2084,acquaintance,38
1943,2088,colleague,15
1943,2090,acquaintance,16
1943,2092,family,99
1943,2093,family,5
1943,2095,friend,53
1943,2098,family,31
1943,2103,acquaintance,93
1943,2104,family,25
1943,2108,colleague,12
1943,2109,colleague,59
1943,2112,colleague,9
1943,2115,family,89
1943,2118,colleague,87
1943,2121,friend,94
1943,2122,acquaintance,86
1943,2123,family,25
1943,2124,family,34
1943,2131,friend,46
1943,2136,colleague,51
1943,2139,colleague,7
1943,2140,colleague,78
1943,2142,family,75
1943,2147,colleague,34
1943,2150,friend,29
1943,2154,family,34
1943,2165,acquaintance,43
1943,2172,friend,1
1943,2179,acquaintance,32
1943,2184,family,22
1943,2188,friend,16
1943,2190,acquaintance,54
1943,2200,family,12
1943,2201,acquaintance,16
1943,2206,acquaintance,81
1943,2212,acquaintance,74
1943,2213,friend,82
1943,2216,acquaintance,2
1943,2218,family,26
1943,2220,acquaintance,11
1943,2229,acquaintance,11
1943,2233,family,19
1943,2237,family,33
1943,2240,family,39
1943,2244,friend,22
1943,2253,acquaintance,2
1943,2257,acquaintance,91
1943,2266,acquaintance,89
1943,2271,family,69
1943,2275,acquaintance,20
1943,2276,acquaintance,28
1943,2278,colleague,4
1943,2290,friend,40
1943,2300,friend,11
1943,2303,family,33
1943,2306,family,94
1943,2307,colleague,12
1943,2308,family,3
1943,2309,acquaintance,84
1943,2323,family,6
1943,2324,friend,16
1943,2326,family,73
1943,2329,acquaintance,58
1943,2331,acquaintance,63
1943,2334,family,71
1943,2339,friend,40
1943,2340,family,77
1943,2347,acquaintance,65
1943,2348,colleague,42
1943,2350,colleague,15
1943,2352,colleague,27
1943,2353,family,99
1943,2354,acquaintance,55
1943,2356,acquaintance,54
1943,2359,friend,95
1943,2363,colleague,42
1943,2369,family,58
1943,2370,acquaintance,89
1943,2374,friend,95
1943,2376,acquaintance,81
1943,2381,friend,100
1943,2386,acquaintance,39
1943,2391,friend,8
1943,2392,family,74
1943,2395,friend,47
1943,2404,colleague,49
1943,2408,colleague,63
1943,2409,colleague,61
1943,2410,family,15
1943,2414,family,25
1943,2423,family,40
1943,2428,friend,73
1943,2430,colleague,99
1943,2433,acquaintance,98
1943,2446,acquaintance,29
1943,2460,acquaintance,87
1943,2462,friend,23
1943,2464,acquaintance,42
1943,2467,acquaintance,64
1943,2469,family,84
1943,2477,acquaintance,53
1943,2478,family,92
1943,2482,family,22
1943,2484,friend,31
1943,2485,colleague,65
1943,2489,colleague,77
1943,2492,colleague,49
1943,2495,friend,35
1943,2500,acquaintance,40
1943,2504,family,49
1943,2506,family,17
1943,2507,colleague,2
1943,2520,acquaintance,30
1943,2521,acquaintance,83
1943,2526,colleague,60
1943,2542,family,18
1943,2543,friend,88
1943,2546,friend,68
1943,2549,acquaintance,20
1943,2550,acquaintance,83
1943,2551,colleague,5
1943,2552,family,46
1943,2553,family,6
1943,2556,family,36
1943,2559,acquaintance,32
1943,2560,family,22
1943,2561,colleague,80
